id,dist,ress,spec,loc_cate,tras_cate,lat,lon,f_ress,b_stat_id,,변수값,실제 
331,중구,을지로 120,을지로3가 버스정류장(02-161),"정류소(버스,택시 등)",일반쓰레기,37.56611825,126.9912129,"중구을지로 120을지로3가 버스정류장(02-161)정류소(버스,택시 등)",,,,
332,중구,을지로 120,을지로3가 버스정류장(02-161),"정류소(버스,택시 등)",재활용쓰레기,37.56611825,126.9912129,"중구을지로 120을지로3가 버스정류장(02-161)정류소(버스,택시 등)",,,,
333,중구,을지로 29,을지로입구역 1-1번출구 앞,지하철역 입구,일반쓰레기,37.56648845,126.981025,중구을지로 29을지로입구역 1-1번출구 앞지하철역 입구,,,,
334,중구,을지로 29,을지로입구역 1-1번출구 앞,지하철역 입구,재활용쓰레기,37.56648845,126.981025,중구을지로 29을지로입구역 1-1번출구 앞지하철역 입구,,,,
335,중구,남대문로5길 9-1,북창동.남대문시장 버스정류장(02-127),"정류소(버스,택시 등)",일반쓰레기,37.56156023,126.9786994,"중구남대문로5길 9-1북창동.남대문시장 버스정류장(02-127)정류소(버스,택시 등)",,,,
336,중구,남대문로5길 9-1,북창동.남대문시장 버스정류장(02-127),"정류소(버스,택시 등)",재활용쓰레기,37.56156023,126.9786994,"중구남대문로5길 9-1북창동.남대문시장 버스정류장(02-127)정류소(버스,택시 등)",,,,
337,중구,필동로 19,가온교회 앞 화단,도로변(횡단보도 포함),일반쓰레기,37.55984191,126.9963123,중구필동로 19가온교회 앞 화단도로변(횡단보도 포함),,,,
338,중구,필동로 19,가온교회 앞 화단,도로변(횡단보도 포함),재활용쓰레기,37.55984191,126.9963123,중구필동로 19가온교회 앞 화단도로변(횡단보도 포함),,,,
339,중구,남대문로 118,우리은행종로지점 버스정류장(02-139),"정류소(버스,택시 등)",일반쓰레기,37.56766601,126.9831314,"중구남대문로 118우리은행종로지점 버스정류장(02-139)정류소(버스,택시 등)",,,,
340,중구,남대문로 118,우리은행종로지점 버스정류장(02-139),"정류소(버스,택시 등)",재활용쓰레기,37.56766601,126.9831314,"중구남대문로 118우리은행종로지점 버스정류장(02-139)정류소(버스,택시 등)",,,,
341,중구,을지로 159,을지로 대림세라믹 앞,도로변(횡단보도 포함),일반쓰레기,37.56673641,126.995856,중구을지로 159을지로 대림세라믹 앞도로변(횡단보도 포함),,,,
342,중구,을지로 159,을지로 대림세라믹 앞,도로변(횡단보도 포함),재활용쓰레기,37.56673641,126.995856,중구을지로 159을지로 대림세라믹 앞도로변(횡단보도 포함),,,,
343,중구,을지로 161,을지로3가 대림상가 버스정류장(02-161),"정류소(버스,택시 등)",일반쓰레기,37.56670552,126.9961042,"중구을지로 161을지로3가 대림상가 버스정류장(02-161)정류소(버스,택시 등)",,,,
344,중구,을지로 161,을지로3가 대림상가 버스정류장(02-161),"정류소(버스,택시 등)",재활용쓰레기,37.56670552,126.9961042,"중구을지로 161을지로3가 대림상가 버스정류장(02-161)정류소(버스,택시 등)",,,,
345,중구,을지로 210,을지로5가 중부시장 버스정류장(02-166),"정류소(버스,택시 등)",일반쓰레기,37.5666052,127.0012703,"중구을지로 210을지로5가 중부시장 버스정류장(02-166)정류소(버스,택시 등)",,,,
346,중구,을지로 210,을지로5가 중부시장 버스정류장(02-166),"정류소(버스,택시 등)",재활용쓰레기,37.5666052,127.0012703,"중구을지로 210을지로5가 중부시장 버스정류장(02-166)정류소(버스,택시 등)",,,,
347,중구,을지로 245,을지로6가 국립의료원 앞 버스정류장(02-172),"정류소(버스,택시 등)",일반쓰레기,37.56772646,127.0054846,"중구을지로 245을지로6가 국립의료원 앞 버스정류장(02-172)정류소(버스,택시 등)",,,,
348,중구,을지로 245,을지로6가 국립의료원 앞 버스정류장(02-172),"정류소(버스,택시 등)",재활용쓰레기,37.56772646,127.0054846,"중구을지로 245을지로6가 국립의료원 앞 버스정류장(02-172)정류소(버스,택시 등)",,,,
349,중구,을지로 254,을지로6가 둘둘치킨 버스정류장(02-169),"정류소(버스,택시 등)",일반쓰레기,37.56599299,127.0062974,"중구을지로 254을지로6가 둘둘치킨 버스정류장(02-169)정류소(버스,택시 등)",,,,
350,중구,을지로 254,을지로6가 둘둘치킨 버스정류장(02-169),"정류소(버스,택시 등)",재활용쓰레기,37.56599299,127.0062974,"중구을지로 254을지로6가 둘둘치킨 버스정류장(02-169)정류소(버스,택시 등)",,,,
351,중구,장충단로 175,장충단로 파리바게트(장충점) 앞 버스정류장(02-204),"정류소(버스,택시 등)",일반쓰레기,37.56066337,127.0055621,"중구장충단로 175장충단로 파리바게트(장충점) 앞 버스정류장(02-204)정류소(버스,택시 등)",,,,
352,중구,장충단로 175,장충단로 파리바게트(장충점) 앞 버스정류장(02-204),"정류소(버스,택시 등)",재활용쓰레기,37.56066337,127.0055621,"중구장충단로 175장충단로 파리바게트(장충점) 앞 버스정류장(02-204)정류소(버스,택시 등)",,,,
353,중구,다산로 133,약수역 2번출구 버스정류장(02-191),"정류소(버스,택시 등)",일반쓰레기,37.55578959,127.010919,"중구다산로 133약수역 2번출구 버스정류장(02-191)정류소(버스,택시 등)",,,,
354,중구,다산로 133,약수역 2번출구 버스정류장(02-191),"정류소(버스,택시 등)",재활용쓰레기,37.55578959,127.010919,"중구다산로 133약수역 2번출구 버스정류장(02-191)정류소(버스,택시 등)",,,,
355,중구,을지로 170,을지로4가역 버스정류장 02-163,"정류소(버스,택시 등)",일반쓰레기,37.56613918,126.9973275,"중구을지로 170을지로4가역 버스정류장 02-163정류소(버스,택시 등)",,,,
356,중구,을지로 170,을지로4가역 버스정류장 02-163,"정류소(버스,택시 등)",재활용쓰레기,37.56613918,126.9973275,"중구을지로 170을지로4가역 버스정류장 02-163정류소(버스,택시 등)",,,,
357,중구,퇴계로 206,충무로역2번출구 대한극장 앞버스정류(02-153),"정류소(버스,택시 등)",일반쓰레기,37.56114641,126.9948129,"중구퇴계로 206충무로역2번출구 대한극장 앞버스정류(02-153)정류소(버스,택시 등)",,,,
358,중구,퇴계로 206,충무로역2번출구 대한극장 앞버스정류(02-153),"정류소(버스,택시 등)",재활용쓰레기,37.56114641,126.9948129,"중구퇴계로 206충무로역2번출구 대한극장 앞버스정류(02-153)정류소(버스,택시 등)",,,,
359,중구,퇴계로 293,퇴계로6가 CJ제일제당 앞 정류장 02-206,"정류소(버스,택시 등)",일반쓰레기,37.5638025,127.0041047,"중구퇴계로 293퇴계로6가 CJ제일제당 앞 정류장 02-206정류소(버스,택시 등)",,,,
360,중구,퇴계로 293,퇴계로6가 CJ제일제당 앞 정류장 02-206,"정류소(버스,택시 등)",재활용쓰레기,37.5638025,127.0041047,"중구퇴계로 293퇴계로6가 CJ제일제당 앞 정류장 02-206정류소(버스,택시 등)",,,,
361,중구,퇴계로 286,퇴계로6가 버스정류장 02-205,"정류소(버스,택시 등)",일반쓰레기,37.5630792,127.0035931,"중구퇴계로 286퇴계로6가 버스정류장 02-205정류소(버스,택시 등)",,,,
362,중구,퇴계로 286,퇴계로6가 버스정류장 02-205,"정류소(버스,택시 등)",재활용쓰레기,37.5630792,127.0035931,"중구퇴계로 286퇴계로6가 버스정류장 02-205정류소(버스,택시 등)",,,,
363,중구,을지로 113,을지로3가 버스정류장 02-160,"정류소(버스,택시 등)",일반쓰레기,37.56637298,126.99026,"중구을지로 113을지로3가 버스정류장 02-160정류소(버스,택시 등)",2160,,,
364,중구,을지로 113,을지로3가 버스정류장 02-160,"정류소(버스,택시 등)",재활용쓰레기,37.56637298,126.99026,"중구을지로 113을지로3가 버스정류장 02-160정류소(버스,택시 등)",2160,,,
365,중구,장충단로 229,동대문역사공원역 8번출구버스정류장 앞 02-170,"정류소(버스,택시 등)",일반쓰레기,37.56521358,127.0072392,"중구장충단로 229동대문역사공원역 8번출구버스정류장 앞 02-170정류소(버스,택시 등)",,,,
366,중구,장충단로 229,동대문역사공원역 8번출구버스정류장 앞 02-170,"정류소(버스,택시 등)",재활용쓰레기,37.56521358,127.0072392,"중구장충단로 229동대문역사공원역 8번출구버스정류장 앞 02-170정류소(버스,택시 등)",,,,
367,중구,동호로 376,"방산시장,훈련원종합체육관 버스정류장 02-167","정류소(버스,택시 등)",일반쓰레기,37.56790982,127.0024872,"중구동호로 376방산시장,훈련원종합체육관 버스정류장 02-167정류소(버스,택시 등)",,,,
368,중구,동호로 376,"방산시장,훈련원종합체육관 버스정류장 02-167","정류소(버스,택시 등)",재활용쓰레기,37.56790982,127.0024872,"중구동호로 376방산시장,훈련원종합체육관 버스정류장 02-167정류소(버스,택시 등)",,,,
369,중구,을지로 284,한성스포츠 앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.56528694,127.0094928,중구을지로 284한성스포츠 앞 횡단보도도로변(횡단보도 포함),,,,
370,중구,을지로 284,한성스포츠 앞 횡단보도,도로변(횡단보도 포함),재활용쓰레기,37.56528694,127.0094928,중구을지로 284한성스포츠 앞 횡단보도도로변(횡단보도 포함),,,,
371,중구,퇴계로 342,광희문 버스정류장 (02-275),"정류소(버스,택시 등)",일반쓰레기,37.56433503,127.0095474,"중구퇴계로 342광희문 버스정류장 (02-275)정류소(버스,택시 등)",,,,
372,중구,퇴계로 342,광희문 버스정류장 (02-275),"정류소(버스,택시 등)",재활용쓰레기,37.56433503,127.0095474,"중구퇴계로 342광희문 버스정류장 (02-275)정류소(버스,택시 등)",,,,
373,중구,퇴계로 337,"광희문, 광희동사거리 버스정류장(02-274)","정류소(버스,택시 등)",일반쓰레기,37.56470638,127.0089626,"중구퇴계로 337광희문, 광희동사거리 버스정류장(02-274)정류소(버스,택시 등)",,,,
374,중구,퇴계로 337,"광희문, 광희동사거리 버스정류장(02-274)","정류소(버스,택시 등)",재활용쓰레기,37.56470638,127.0089626,"중구퇴계로 337광희문, 광희동사거리 버스정류장(02-274)정류소(버스,택시 등)",,,,
375,중구,장충단로 228-2,광희문 버스정류장(02-171),"정류소(버스,택시 등)",일반쓰레기,37.56502784,127.0079045,"중구장충단로 228-2광희문 버스정류장(02-171)정류소(버스,택시 등)",,,,
376,중구,장충단로 228-2,광희문 버스정류장(02-171),"정류소(버스,택시 등)",재활용쓰레기,37.56502784,127.0079045,"중구장충단로 228-2광희문 버스정류장(02-171)정류소(버스,택시 등)",,,,
377,중구,퇴계로 381,충무아트센터 버스정류장 02-177,"정류소(버스,택시 등)",일반쓰레기,37.56529156,127.0138029,"중구퇴계로 381충무아트센터 버스정류장 02-177정류소(버스,택시 등)",,,,
378,중구,퇴계로 381,충무아트센터 버스정류장 02-177,"정류소(버스,택시 등)",재활용쓰레기,37.56529156,127.0138029,"중구퇴계로 381충무아트센터 버스정류장 02-177정류소(버스,택시 등)",,,,
379,중구,퇴계로 388,서브웨이 앞,도로변(횡단보도 포함),일반쓰레기,37.56499413,127.0146395,중구퇴계로 388서브웨이 앞도로변(횡단보도 포함),,,,
380,중구,퇴계로 388,서브웨이 앞,도로변(횡단보도 포함),재활용쓰레기,37.56499413,127.0146395,중구퇴계로 388서브웨이 앞도로변(횡단보도 포함),,,,
381,중구,다산로 220,신당동 떡복이타운 버스정류장 02-188 (피쉬고고),"정류소(버스,택시 등)",일반쓰레기,37.56265197,127.0154859,"중구다산로 220신당동 떡복이타운 버스정류장 02-188 (피쉬고고)정류소(버스,택시 등)",,,,
382,중구,다산로 220,신당동 떡복이타운 버스정류장 02-188 (피쉬고고),"정류소(버스,택시 등)",재활용쓰레기,37.56265197,127.0154859,"중구다산로 220신당동 떡복이타운 버스정류장 02-188 (피쉬고고)정류소(버스,택시 등)",,,,
383,중구,다산로 111,약수역 8번출구 버스정류장(02-195),"정류소(버스,택시 등)",일반쓰레기,37.55405094,127.0098802,"중구다산로 111약수역 8번출구 버스정류장(02-195)정류소(버스,택시 등)",,,,
384,중구,다산로 111,약수역 8번출구 버스정류장(02-195),"정류소(버스,택시 등)",재활용쓰레기,37.55405094,127.0098802,"중구다산로 111약수역 8번출구 버스정류장(02-195)정류소(버스,택시 등)",,,,
385,중구,다산로 66,송도병원앞 버스정류장(02-197),"정류소(버스,택시 등)",일반쓰레기,37.55032933,127.0078697,"중구다산로 66송도병원앞 버스정류장(02-197)정류소(버스,택시 등)",,,,
386,중구,다산로 66,송도병원앞 버스정류장(02-197),"정류소(버스,택시 등)",재활용쓰레기,37.55032933,127.0078697,"중구다산로 66송도병원앞 버스정류장(02-197)정류소(버스,택시 등)",,,,
387,중구,다산로 175,신당동.청구역 버스정류장(02-190),"정류소(버스,택시 등)",일반쓰레기,37.55929382,127.0128913,"중구다산로 175신당동.청구역 버스정류장(02-190)정류소(버스,택시 등)",,,,
388,중구,다산로 175,신당동.청구역 버스정류장(02-190),"정류소(버스,택시 등)",재활용쓰레기,37.55929382,127.0128913,"중구다산로 175신당동.청구역 버스정류장(02-190)정류소(버스,택시 등)",,,,
389,중구,다산로 176-1,신당동.청구역 버스정류장(02-189),"정류소(버스,택시 등)",일반쓰레기,37.55918194,127.0134452,"중구다산로 176-1신당동.청구역 버스정류장(02-189)정류소(버스,택시 등)",,,,
390,중구,다산로 176-1,신당동.청구역 버스정류장(02-189),"정류소(버스,택시 등)",재활용쓰레기,37.55918194,127.0134452,"중구다산로 176-1신당동.청구역 버스정류장(02-189)정류소(버스,택시 등)",,,,
391,중구,청계천로 400,황학동 롯데캐슬 버스정류장(02-273),"정류소(버스,택시 등)",일반쓰레기,37.57081055,127.0214639,"중구청계천로 400황학동 롯데캐슬 버스정류장(02-273)정류소(버스,택시 등)",,,,
392,중구,청계천로 400,황학동 롯데캐슬 버스정류장(02-273),"정류소(버스,택시 등)",재활용쓰레기,37.57081055,127.0214639,"중구청계천로 400황학동 롯데캐슬 버스정류장(02-273)정류소(버스,택시 등)",,,,
393,중구,필동로 96,구립 중구 노인요양센터,기타,일반쓰레기,37.55334627,126.996816,중구필동로 96구립 중구 노인요양센터기타,,,,
394,중구,을지로3길 26,다동 쉼터,상가지역,일반쓰레기,37.56722332,126.9817144,중구을지로3길 26다동 쉼터상가지역,,,,
395,중구,동호로262,파라다이스 공사장 부근,기타,일반쓰레기,0,0,중구동호로262파라다이스 공사장 부근기타,,,,
396,중구,동호로262,파라다이스 공사장 부근,기타,일반쓰레기,0,0,중구동호로262파라다이스 공사장 부근기타,,,,
397,중구,봉래동1가 111-3,구YTN 앞 공원,"광장, 공원",일반쓰레기,37.55893487,126.9736067,"중구봉래동1가 111-3구YTN 앞 공원광장, 공원",,,,
398,중구,다산로12길 11-6,AMUSE BY 옆,상가지역,일반쓰레기,37.55578126,127.0122378,중구다산로12길 11-6AMUSE BY 옆상가지역,,,,
399,중구,동호로10길71,경영빌딩 출입구,상가지역,일반쓰레기,37.55697653,127.0130548,중구동호로10길71경영빌딩 출입구상가지역,,,,
400,중구,청구로3길 16,오늘의 육식 앞,상가지역,일반쓰레기,37.558876,127.0153513,중구청구로3길 16오늘의 육식 앞상가지역,,,,
401,중구,다산로24길 29,구 우동소 앞,기타,일반쓰레기,37.55765448,127.014221,중구다산로24길 29구 우동소 앞기타,,,,
402,중구,동호로12길 15,원두막사철탕 앞,상가지역,일반쓰레기,37.55602828,127.0107529,중구동호로12길 15원두막사철탕 앞상가지역,,,,
403,중구,동호로12길 29,문화공영주차장 옆,상가지역,일반쓰레기,37.55652714,127.0110209,중구동호로12길 29문화공영주차장 옆상가지역,,,,
404,중구,동호로12길 98,우리공인중개사 앞,상가지역,일반쓰레기,37.55946452,127.0124147,중구동호로12길 98우리공인중개사 앞상가지역,,,,
405,중구,서소문로 134-7,만족오향족발 시청점 앞,상가지역,일반쓰레기,37.56325764,126.9760141,중구서소문로 134-7만족오향족발 시청점 앞상가지역,,,,
406,중구,명동7길 25,세븐일레븐 앞 소공원,"광장, 공원",일반쓰레기,37.56491424,126.9841922,"중구명동7길 25세븐일레븐 앞 소공원광장, 공원",,,,
407,중구,명동7길 25,세븐일레븐 앞 소공원,"광장, 공원",일반쓰레기,37.56491424,126.9841922,"중구명동7길 25세븐일레븐 앞 소공원광장, 공원",,,,
408,중구,명동7길 25,세븐일레븐 앞 소공원,"광장, 공원",재활용쓰레기,37.56491424,126.9841922,"중구명동7길 25세븐일레븐 앞 소공원광장, 공원",,,,
409,중구,명동7길 25,세븐일레븐 앞 소공원,"광장, 공원",재활용쓰레기,37.56491424,126.9841922,"중구명동7길 25세븐일레븐 앞 소공원광장, 공원",,,,
410,중구,명동길 79,명동성당 앞,도로변(횡단보도 포함),일반쓰레기,37.56442926,126.9865551,중구명동길 79명동성당 앞도로변(횡단보도 포함),,,,
411,중구,명동길 79,명동성당 앞,도로변(횡단보도 포함),일반쓰레기,37.56442926,126.9865551,중구명동길 79명동성당 앞도로변(횡단보도 포함),,,,
412,중구,명동길 79,명동성당 앞,도로변(횡단보도 포함),재활용쓰레기,37.56442926,126.9865551,중구명동길 79명동성당 앞도로변(횡단보도 포함),,,,
413,중구,명동길 79,명동성당 앞,도로변(횡단보도 포함),재활용쓰레기,37.56442926,126.9865551,중구명동길 79명동성당 앞도로변(횡단보도 포함),,,,
414,중구,명동8가길 6,나인트리 호텔 앞,도로변(횡단보도 포함),일반쓰레기,37.56152557,126.9854134,중구명동8가길 6나인트리 호텔 앞도로변(횡단보도 포함),,,,
415,중구,명동8가길 6,나인트리 호텔 앞,도로변(횡단보도 포함),재활용쓰레기,37.56152557,126.9854134,중구명동8가길 6나인트리 호텔 앞도로변(횡단보도 포함),,,,
416,중구,명동7길 25,세븐일레븐 앞 소공원 담배부스,"광장, 공원",일반쓰레기,37.56491424,126.9841922,"중구명동7길 25세븐일레븐 앞 소공원 담배부스광장, 공원",,,,
417,중구,명동7길 25,세븐일레븐 앞 소공원 담배부스,"광장, 공원",일반쓰레기,37.56491424,126.9841922,"중구명동7길 25세븐일레븐 앞 소공원 담배부스광장, 공원",,,,
418,용산구,원효로4가 118-16,산호아파트앞 삼거리 횡단보도 버스정류장(03-299),"정류소(버스,택시 등)",일반쓰레기,37.53271562,126.9503807,"용산구원효로4가 118-16산호아파트앞 삼거리 횡단보도 버스정류장(03-299)정류소(버스,택시 등)",,,,
419,용산구,원효로4가 114-36,원효로4가 현대자동차써비스(원효로3가방면) 버스정류장(03-301) ,"정류소(버스,택시 등)",일반쓰레기,37.53212813,126.9529392,"용산구원효로4가 114-36원효로4가 현대자동차써비스(원효로3가방면) 버스정류장(03-301) 정류소(버스,택시 등)",,,,
420,용산구,원효로3가 250-10,목월공원 앞,도로변(횡단보도 포함),일반쓰레기,37.53240993,126.9546819,용산구원효로3가 250-10목월공원 앞도로변(횡단보도 포함),,,,
421,용산구,원효로3가 56-1,원효로 3가 시범아파트 버스정류장(03-146),"정류소(버스,택시 등)",일반쓰레기,37.53408123,126.9581928,"용산구원효로3가 56-1원효로 3가 시범아파트 버스정류장(03-146)정류소(버스,택시 등)",,,,
422,용산구,원효로1가 45-1,유닉스빌딩앞 버스정류장(03-140) ,"정류소(버스,택시 등)",일반쓰레기,37.53987691,126.9690097,"용산구원효로1가 45-1유닉스빌딩앞 버스정류장(03-140) 정류소(버스,택시 등)",,,,
423,용산구,원효로2가 94-2,원효아파트 앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.53502446,126.9615768,용산구원효로2가 94-2원효아파트 앞 횡단보도도로변(횡단보도 포함),,,,
424,용산구,원효로2가 84-10,열린 동물병원 앞,도로변(횡단보도 포함),일반쓰레기,37.53562558,126.9617531,용산구원효로2가 84-10열린 동물병원 앞도로변(횡단보도 포함),,,,
425,용산구,원효로1가 27-4,우체국 앞,도로변(횡단보도 포함),일반쓰레기,37.538696,126.966811,용산구원효로1가 27-4우체국 앞도로변(횡단보도 포함),,,,
426,용산구,원효로1가 39-6,용산경찰서 입구(GS25 편의점앞) ,도로변(횡단보도 포함),일반쓰레기,37.54041028,126.968929,용산구원효로1가 39-6용산경찰서 입구(GS25 편의점앞) 도로변(횡단보도 포함),,,,
427,용산구,청파동3가 80-7,선린인터넷고등학교 입구( CU편의점앞 ),도로변(횡단보도 포함),일반쓰레기,37.54176658,126.9704029,용산구청파동3가 80-7선린인터넷고등학교 입구( CU편의점앞 )도로변(횡단보도 포함),,,,
428,용산구,원효로2가 1-38,(구)용산구청 보건분소앞 사거리(해오름공인중개사),도로변(횡단보도 포함),일반쓰레기,37.53773207,126.9663545,용산구원효로2가 1-38(구)용산구청 보건분소앞 사거리(해오름공인중개사)도로변(횡단보도 포함),,,,
429,용산구,서계동 224-32,소화아동병원앞(택시정류장),"정류소(버스,택시 등)",일반쓰레기,37.55378004,126.9686581,"용산구서계동 224-32소화아동병원앞(택시정류장)정류소(버스,택시 등)",,,,
430,용산구,청파동1가 154-10,청파동(서계동방면) 버스정류장(03-126),"정류소(버스,택시 등)",일반쓰레기,37.5489293,126.9702575,"용산구청파동1가 154-10청파동(서계동방면) 버스정류장(03-126)정류소(버스,택시 등)",,,,
431,용산구,청파동2가 90-2,"숙대입구역,청파동주민센터버스정류장(13-129) 뚜레주르 앞","정류소(버스,택시 등)",일반쓰레기,37.54510151,126.970295,"용산구청파동2가 90-2숙대입구역,청파동주민센터버스정류장(13-129) 뚜레주르 앞정류소(버스,택시 등)",,,,
432,용산구,청파동2가 120-33,숙대입구역? 청파동주민센터버스정류장(03-128) ,"정류소(버스,택시 등)",일반쓰레기,37.54557493,126.9708169,"용산구청파동2가 120-33숙대입구역? 청파동주민센터버스정류장(03-128) 정류소(버스,택시 등)",,,,
433,용산구,갈월동 51-19,갈월동종합사회복지관 택시정류장,"정류소(버스,택시 등)",일반쓰레기,37.54581975,126.9748112,"용산구갈월동 51-19갈월동종합사회복지관 택시정류장정류소(버스,택시 등)",,,,
434,용산구,용산동2가 1,용산고등학교 앞 사거리( 구두 수선앞),도로변(횡단보도 포함),일반쓰레기,37.5451281,126.9802666,용산구용산동2가 1용산고등학교 앞 사거리( 구두 수선앞)도로변(횡단보도 포함),,,,
435,용산구,후암동 251-16,스마일치과의원 건너편 버스정류장(03-203),"정류소(버스,택시 등)",일반쓰레기,37.54663029,126.9784499,"용산구후암동 251-16스마일치과의원 건너편 버스정류장(03-203)정류소(버스,택시 등)",,,,
436,용산구,후암동 244-4,SC제일은행앞 버스정류장(03-201),"정류소(버스,택시 등)",일반쓰레기,37.549964,126.9775828,"용산구후암동 244-4SC제일은행앞 버스정류장(03-201)정류소(버스,택시 등)",,,,
437,용산구,후암동 77,후암시장(삼강의원방면) 버스정류장(03-200),"정류소(버스,택시 등)",일반쓰레기,37.55092524,126.9768985,"용산구후암동 77후암시장(삼강의원방면) 버스정류장(03-200)정류소(버스,택시 등)",,,,
438,용산구,후암동 100-1,후암삼거리 버스정류장(03-199) 클라라 잡화,"정류소(버스,택시 등)",일반쓰레기,37.55237199,126.9765513,"용산구후암동 100-1후암삼거리 버스정류장(03-199) 클라라 잡화정류소(버스,택시 등)",,,,
439,용산구,후암동 105-192,진흥빌딩 앞 마을버스정류장(03-577),"정류소(버스,택시 등)",일반쓰레기,37.54836167,126.9776092,"용산구후암동 105-192진흥빌딩 앞 마을버스정류장(03-577)정류소(버스,택시 등)",,,,
440,용산구,후암동 244-5,진흥빌딩 건너편 그랜드아파트 횡단보도앞,도로변(횡단보도 포함),일반쓰레기,37.54802408,126.9781235,용산구후암동 244-5진흥빌딩 건너편 그랜드아파트 횡단보도앞도로변(횡단보도 포함),,,,
441,용산구,원효로1가 110-1,원효로1가 선린교차로 현수막 거치대옆(남영지하차도입구),도로변(횡단보도 포함),일반쓰레기,37.54159904,126.9709755,용산구원효로1가 110-1원효로1가 선린교차로 현수막 거치대옆(남영지하차도입구)도로변(횡단보도 포함),,,,
442,용산구,한강로3가 13-7,전자상가관광터미널(신용산역3번출구방면) 버스정류장(03-252),"정류소(버스,택시 등)",일반쓰레기,37.53259626,126.9638342,"용산구한강로3가 13-7전자상가관광터미널(신용산역3번출구방면) 버스정류장(03-252)정류소(버스,택시 등)",,,,
443,용산구,한강로3가 16-60,용산전자상가 한동빌딩 세븐일레븐(원효대교북단방면) 버스정류장(03-138),"정류소(버스,택시 등)",일반쓰레기,37.53198373,126.9565288,"용산구한강로3가 16-60용산전자상가 한동빌딩 세븐일레븐(원효대교북단방면) 버스정류장(03-138)정류소(버스,택시 등)",,,,
444,용산구,문배동 11-14 남단,문배어린이공원,"정류소(버스,택시 등)",일반쓰레기,37.53714312,126.96959,"용산구문배동 11-14 남단문배어린이공원정류소(버스,택시 등)",3352,,,
445,용산구,원효로1가 25-2 남단,"(구)용산구청 보건분소 앞 횡단보도,",도로변(횡단보도 포함),일반쓰레기,0,0,"용산구원효로1가 25-2 남단(구)용산구청 보건분소 앞 횡단보도,도로변(횡단보도 포함)",,,,
446,용산구,효창동 70-11,효창공원역 2번출구 횡단보도(효창동물병원),지하철역 입구,일반쓰레기,37.53931909,126.9618869,용산구효창동 70-11효창공원역 2번출구 횡단보도(효창동물병원)지하철역 입구,,,,
447,용산구,용문동 5-222,효창공원역 3번출구(버스정류장03-180),지하철역 입구,일반쓰레기,37.53882322,126.9625667,용산구용문동 5-222효창공원역 3번출구(버스정류장03-180)지하철역 입구,,,,
448,용산구,효창동 188-1,푸르지오아파트앞 버스정류장(03-178),"정류소(버스,택시 등)",일반쓰레기,37.54032288,126.9586297,"용산구효창동 188-1푸르지오아파트앞 버스정류장(03-178)정류소(버스,택시 등)",,,,
449,용산구,서계동 233-4,손기정체육공원 버스정류장(03-228),"정류소(버스,택시 등)",일반쓰레기,37.55429229,126.9664772,"용산구서계동 233-4손기정체육공원 버스정류장(03-228)정류소(버스,택시 등)",,,,
450,용산구,이촌동 403,현대아파트 버스정류장(03-223),"정류소(버스,택시 등)",일반쓰레기,37.51929814,126.9794088,"용산구이촌동 403현대아파트 버스정류장(03-223)정류소(버스,택시 등)",,,,
451,용산구,이촌동 402,강촌아파트 버스정류장(03-221),"정류소(버스,택시 등)",일반쓰레기,37.51923382,126.9774682,"용산구이촌동 402강촌아파트 버스정류장(03-221)정류소(버스,택시 등)",,,,
452,용산구,이촌동 300-153,신용산 초등학교 건너편(이상윤동물병원앞) 북동쪽 모서리 상가 앞,도로변(횡단보도 포함),일반쓰레기,37.52004545,126.9727904,용산구이촌동 300-153신용산 초등학교 건너편(이상윤동물병원앞) 북동쪽 모서리 상가 앞도로변(횡단보도 포함),,,,
453,용산구,이촌동 410,이촌파출소앞 버스정류장(03-217) ,"정류소(버스,택시 등)",일반쓰레기,37.52092285,126.9724251,"용산구이촌동 410이촌파출소앞 버스정류장(03-217) 정류소(버스,택시 등)",,,,
454,용산구,이촌동 302-51,동부이촌동 국민은행앞,도로변(횡단보도 포함),일반쓰레기,37.52088528,126.9698507,용산구이촌동 302-51동부이촌동 국민은행앞도로변(횡단보도 포함),,,,
455,용산구,이촌동 399-1,"이촌동두산위브아파트앞 버스정류장(03-215,03-733) ","정류소(버스,택시 등)",일반쓰레기,37.52167516,126.9683634,"용산구이촌동 399-1이촌동두산위브아파트앞 버스정류장(03-215,03-733) 정류소(버스,택시 등)",,,,
456,용산구,이촌동 301-155,두산위브아파트앞 횡단보도,도로변(횡단보도 포함),일반쓰레기,37.52181871,126.9671258,용산구이촌동 301-155두산위브아파트앞 횡단보도도로변(횡단보도 포함),,,,
457,용산구,이촌동 300-153,"한강맨션앞 버스정류장(이민재 소아청소년과), 북서쪽 상가 앞","정류소(버스,택시 등)",일반쓰레기,37.52004545,126.9727904,"용산구이촌동 300-153한강맨션앞 버스정류장(이민재 소아청소년과), 북서쪽 상가 앞정류소(버스,택시 등)",,,,
458,용산구,이촌동 209-5,이촌2동 주민센터(이촌2동대림아파트방면) 버스정류장(03-291),"정류소(버스,택시 등)",일반쓰레기,37.52780358,126.9547329,"용산구이촌동 209-5이촌2동 주민센터(이촌2동대림아파트방면) 버스정류장(03-291)정류소(버스,택시 등)",,,,
